GrandPrix,LapNumber,Compound,TyreLife,TrackTemp,LapTime_Seconds
Austria,20.0,HARD,1.0,46.420979020979026,88.784
Austria,21.0,HARD,2.0,46.420979020979026,71.198
Austria,22.0,HARD,3.0,46.420979020979026,71.526
Austria,23.0,HARD,4.0,46.420979020979026,70.86
Austria,24.0,HARD,5.0,46.420979020979026,70.897
Austria,25.0,HARD,6.0,46.420979020979026,71.155
Austria,26.0,HARD,7.0,46.420979020979026,71.193
Austria,27.0,HARD,8.0,46.420979020979026,71.267
Austria,28.0,HARD,9.0,46.420979020979026,71.369
Austria,29.0,HARD,10.0,46.420979020979026,72.031
Austria,30.0,HARD,11.0,46.420979020979026,71.95
Austria,31.0,HARD,12.0,46.420979020979026,71.737
Austria,32.0,HARD,13.0,46.420979020979026,71.938
Austria,33.0,HARD,14.0,46.420979020979026,71.658
Austria,34.0,HARD,15.0,46.420979020979026,72.058
Austria,35.0,HARD,16.0,46.420979020979026,72.553
Austria,36.0,HARD,17.0,46.420979020979026,71.583
Austria,37.0,HARD,18.0,46.420979020979026,71.745
Austria,38.0,HARD,19.0,46.420979020979026,71.375
Austria,39.0,HARD,20.0,46.420979020979026,71.967
Austria,40.0,HARD,21.0,46.420979020979026,72.992
Austria,41.0,HARD,22.0,46.420979020979026,72.323
Austria,42.0,HARD,23.0,46.420979020979026,71.754
Austria,43.0,HARD,24.0,46.420979020979026,75.176
Austria,44.0,MEDIUM,1.0,46.420979020979026,86.575
Austria,45.0,MEDIUM,2.0,46.420979020979026,69.649
Austria,46.0,MEDIUM,3.0,46.420979020979026,69.894
Austria,47.0,MEDIUM,4.0,46.420979020979026,70.161
Austria,48.0,MEDIUM,5.0,46.420979020979026,70.225
Austria,49.0,MEDIUM,6.0,46.420979020979026,70.189
Austria,50.0,MEDIUM,7.0,46.420979020979026,70.526
Austria,51.0,MEDIUM,8.0,46.420979020979026,70.93
Austria,52.0,MEDIUM,9.0,46.420979020979026,70.468
Austria,53.0,MEDIUM,10.0,46.420979020979026,70.776
Austria,54.0,MEDIUM,11.0,46.420979020979026,70.459
Austria,55.0,MEDIUM,12.0,46.420979020979026,70.504
Austria,56.0,MEDIUM,13.0,46.420979020979026,70.491
Austria,57.0,MEDIUM,14.0,46.420979020979026,70.762
Austria,58.0,MEDIUM,15.0,46.420979020979026,71.106
Austria,59.0,MEDIUM,16.0,46.420979020979026,71.355
Austria,60.0,MEDIUM,17.0,46.420979020979026,70.962
Austria,61.0,MEDIUM,18.0,46.420979020979026,72.917
Austria,62.0,MEDIUM,19.0,46.420979020979026,71.462
Austria,64.0,MEDIUM,21.0,46.420979020979026,71.411
Austria,66.0,MEDIUM,23.0,46.420979020979026,71.192
Austria,67.0,MEDIUM,24.0,46.420979020979026,70.886
Austria,68.0,MEDIUM,25.0,46.420979020979026,70.816
Austria,69.0,MEDIUM,26.0,46.420979020979026,70.95
Austria,70.0,MEDIUM,27.0,46.420979020979026,72.052
Austria,71.0,MEDIUM,28.0,46.420979020979026,70.668
Austria,1.0,MEDIUM,2.0,46.420979020979026,81.132
Austria,2.0,MEDIUM,3.0,46.420979020979026,72.248
Austria,3.0,MEDIUM,4.0,46.420979020979026,71.654
Austria,4.0,MEDIUM,5.0,46.420979020979026,71.336
Austria,5.0,MEDIUM,6.0,46.420979020979026,71.416
Austria,6.0,MEDIUM,7.0,46.420979020979026,71.486
Austria,7.0,MEDIUM,8.0,46.420979020979026,71.837
Austria,8.0,MEDIUM,9.0,46.420979020979026,71.701
Austria,9.0,MEDIUM,10.0,46.420979020979026,71.54
Austria,10.0,MEDIUM,11.0,46.420979020979026,71.695
Austria,11.0,MEDIUM,12.0,46.420979020979026,72.093
Austria,12.0,MEDIUM,13.0,46.420979020979026,72.055
Austria,13.0,MEDIUM,14.0,46.420979020979026,72.195
Austria,14.0,MEDIUM,15.0,46.420979020979026,72.029
Austria,15.0,MEDIUM,16.0,46.420979020979026,72.369
Austria,16.0,MEDIUM,17.0,46.420979020979026,72.388
Austria,17.0,MEDIUM,18.0,46.420979020979026,72.581
Austria,18.0,MEDIUM,19.0,46.420979020979026,72.576
Austria,19.0,MEDIUM,20.0,46.420979020979026,72.663
Austria,20.0,MEDIUM,21.0,46.420979020979026,76.301
Austria,21.0,MEDIUM,1.0,46.420979020979026,87.55
Austria,22.0,MEDIUM,2.0,46.420979020979026,71.25
Austria,23.0,MEDIUM,3.0,46.420979020979026,71.033
Austria,24.0,MEDIUM,4.0,46.420979020979026,71.309
Austria,25.0,MEDIUM,5.0,46.420979020979026,71.478
Austria,26.0,MEDIUM,6.0,46.420979020979026,71.397
Austria,27.0,MEDIUM,7.0,46.420979020979026,71.413
Austria,28.0,MEDIUM,8.0,46.420979020979026,71.464
Austria,29.0,MEDIUM,9.0,46.420979020979026,71.378
Austria,30.0,MEDIUM,10.0,46.420979020979026,71.349
Austria,31.0,MEDIUM,11.0,46.420979020979026,71.344
Austria,32.0,MEDIUM,12.0,46.420979020979026,71.275
Austria,33.0,MEDIUM,13.0,46.420979020979026,71.365
Austria,34.0,MEDIUM,14.0,46.420979020979026,71.625
Austria,35.0,MEDIUM,15.0,46.420979020979026,71.826
Austria,36.0,MEDIUM,16.0,46.420979020979026,72.029
Austria,37.0,MEDIUM,17.0,46.420979020979026,71.884
Austria,38.0,MEDIUM,18.0,46.420979020979026,72.042
Austria,39.0,MEDIUM,19.0,46.420979020979026,72.507
Austria,40.0,MEDIUM,20.0,46.420979020979026,72.3
Austria,41.0,MEDIUM,21.0,46.420979020979026,71.896
Austria,42.0,MEDIUM,22.0,46.420979020979026,71.585
Austria,43.0,MEDIUM,23.0,46.420979020979026,74.734
Austria,44.0,HARD,2.0,46.420979020979026,88.238
Austria,45.0,HARD,3.0,46.420979020979026,70.453
Austria,46.0,HARD,4.0,46.420979020979026,70.567
Austria,47.0,HARD,5.0,46.420979020979026,70.435
Austria,48.0,HARD,6.0,46.420979020979026,70.443
Austria,49.0,HARD,7.0,46.420979020979026,70.42
Austria,50.0,HARD,8.0,46.420979020979026,70.52
Austria,51.0,HARD,9.0,46.420979020979026,70.707
Austria,52.0,HARD,10.0,46.420979020979026,70.561
Austria,53.0,HARD,11.0,46.420979020979026,70.565
Austria,54.0,HARD,12.0,46.420979020979026,70.143
Austria,55.0,HARD,13.0,46.420979020979026,72.569
Austria,56.0,HARD,14.0,46.420979020979026,70.437
Austria,57.0,HARD,15.0,46.420979020979026,70.822
Austria,58.0,HARD,16.0,46.420979020979026,70.638
Austria,59.0,HARD,17.0,46.420979020979026,71.099
Austria,60.0,HARD,18.0,46.420979020979026,70.984
Austria,61.0,HARD,19.0,46.420979020979026,70.7
Austria,62.0,HARD,20.0,46.420979020979026,72.102
Austria,64.0,HARD,22.0,46.420979020979026,71.322
Austria,66.0,HARD,24.0,46.420979020979026,72.255
Austria,67.0,HARD,25.0,46.420979020979026,73.949
Austria,68.0,HARD,26.0,46.420979020979026,70.91
Austria,69.0,HARD,27.0,46.420979020979026,70.935
Austria,70.0,HARD,28.0,46.420979020979026,71.538
Austria,1.0,MEDIUM,1.0,46.420979020979026,80.095
Austria,2.0,MEDIUM,2.0,46.420979020979026,71.613
Austria,3.0,MEDIUM,3.0,46.420979020979026,71.537
Austria,4.0,MEDIUM,4.0,46.420979020979026,71.316
Austria,5.0,MEDIUM,5.0,46.420979020979026,71.406
Austria,6.0,MEDIUM,6.0,46.420979020979026,71.401
Austria,7.0,MEDIUM,7.0,46.420979020979026,71.607
Austria,8.0,MEDIUM,8.0,46.420979020979026,71.722
Austria,9.0,MEDIUM,9.0,46.420979020979026,71.521
Austria,10.0,MEDIUM,10.0,46.420979020979026,71.674
Austria,11.0,MEDIUM,11.0,46.420979020979026,71.8
Austria,12.0,MEDIUM,12.0,46.420979020979026,71.924
Austria,13.0,MEDIUM,13.0,46.420979020979026,72.167
Austria,14.0,MEDIUM,14.0,46.420979020979026,72.095
Austria,15.0,MEDIUM,15.0,46.420979020979026,72.329
Austria,16.0,MEDIUM,16.0,46.420979020979026,72.447
Austria,17.0,MEDIUM,17.0,46.420979020979026,72.463
Austria,18.0,MEDIUM,18.0,46.420979020979026,72.484
Austria,19.0,MEDIUM,19.0,46.420979020979026,72.571
Austria,20.0,MEDIUM,20.0,46.420979020979026,72.652
Austria,21.0,MEDIUM,21.0,46.420979020979026,76.247
Austria,22.0,HARD,1.0,46.420979020979026,88.068
Austria,23.0,HARD,2.0,46.420979020979026,71.011
Austria,24.0,HARD,3.0,46.420979020979026,71.463
Austria,25.0,HARD,4.0,46.420979020979026,71.534
Austria,26.0,HARD,5.0,46.420979020979026,71.145
Austria,27.0,HARD,6.0,46.420979020979026,71.262
Austria,28.0,HARD,7.0,46.420979020979026,71.281
Austria,29.0,HARD,8.0,46.420979020979026,71.232
Austria,30.0,HARD,9.0,46.420979020979026,71.245
Austria,31.0,HARD,10.0,46.420979020979026,71.128
Austria,32.0,HARD,11.0,46.420979020979026,71.361
Austria,33.0,HARD,12.0,46.420979020979026,71.368
Austria,34.0,HARD,13.0,46.420979020979026,71.754
Austria,35.0,HARD,14.0,46.420979020979026,71.942
Austria,36.0,HARD,15.0,46.420979020979026,71.95
Austria,37.0,HARD,16.0,46.420979020979026,71.94
Austria,38.0,HARD,17.0,46.420979020979026,71.594
Austria,39.0,HARD,18.0,46.420979020979026,71.688
Austria,40.0,HARD,19.0,46.420979020979026,71.737
Austria,41.0,HARD,20.0,46.420979020979026,71.872
Austria,42.0,HARD,21.0,46.420979020979026,71.839
Austria,43.0,HARD,22.0,46.420979020979026,71.859
Austria,44.0,HARD,23.0,46.420979020979026,75.062
Austria,45.0,HARD,1.0,46.420979020979026,91.829
Austria,46.0,HARD,2.0,46.420979020979026,70.947
Austria,47.0,HARD,3.0,46.420979020979026,70.809
Austria,48.0,HARD,4.0,46.420979020979026,70.587
Austria,49.0,HARD,5.0,46.420979020979026,70.6
Austria,50.0,HARD,6.0,46.420979020979026,70.556
Austria,51.0,HARD,7.0,46.420979020979026,70.7
Austria,52.0,HARD,8.0,46.420979020979026,70.762
Austria,53.0,HARD,9.0,46.420979020979026,73.342
Austria,54.0,HARD,10.0,46.420979020979026,70.318
Austria,55.0,HARD,11.0,46.420979020979026,70.648
Austria,56.0,HARD,12.0,46.420979020979026,70.621
Austria,57.0,HARD,13.0,46.420979020979026,71.613
Austria,58.0,HARD,14.0,46.420979020979026,70.916
Austria,59.0,HARD,15.0,46.420979020979026,70.879
Austria,60.0,HARD,16.0,46.420979020979026,70.847
Austria,61.0,HARD,17.0,46.420979020979026,72.473
Austria,62.0,HARD,18.0,46.420979020979026,70.964
Austria,64.0,HARD,20.0,46.420979020979026,71.743
Austria,66.0,HARD,22.0,46.420979020979026,70.914
Austria,67.0,HARD,23.0,46.420979020979026,70.845
Austria,68.0,HARD,24.0,46.420979020979026,71.048
Austria,69.0,HARD,25.0,46.420979020979026,70.785
Austria,70.0,HARD,26.0,46.420979020979026,71.09
Austria,1.0,MEDIUM,1.0,46.420979020979026,80.507
Austria,2.0,MEDIUM,2.0,46.420979020979026,72.328
Austria,3.0,MEDIUM,3.0,46.420979020979026,71.489
Austria,4.0,MEDIUM,4.0,46.420979020979026,71.506
Austria,5.0,MEDIUM,5.0,46.420979020979026,71.402
Austria,6.0,MEDIUM,6.0,46.420979020979026,71.389
Austria,7.0,MEDIUM,7.0,46.420979020979026,71.836
Austria,8.0,MEDIUM,8.0,46.420979020979026,71.627
Austria,9.0,MEDIUM,9.0,46.420979020979026,71.446
Austria,10.0,MEDIUM,10.0,46.420979020979026,71.789
Austria,11.0,MEDIUM,11.0,46.420979020979026,72.06
Austria,12.0,MEDIUM,12.0,46.420979020979026,74.616
Austria,13.0,HARD,1.0,46.420979020979026,88.859
Austria,14.0,HARD,2.0,46.420979020979026,71.379
Austria,15.0,HARD,3.0,46.420979020979026,71.266
Austria,16.0,HARD,4.0,46.420979020979026,71.342
Austria,17.0,HARD,5.0,46.420979020979026,71.486
Austria,18.0,HARD,6.0,46.420979020979026,71.564
Austria,19.0,HARD,7.0,46.420979020979026,71.602
Austria,20.0,HARD,8.0,46.420979020979026,71.677
Austria,21.0,HARD,9.0,46.420979020979026,71.28
Austria,22.0,HARD,10.0,46.420979020979026,71.653
Austria,23.0,HARD,11.0,46.420979020979026,72.175
Austria,24.0,HARD,12.0,46.420979020979026,71.171
Austria,25.0,HARD,13.0,46.420979020979026,72.308
Austria,26.0,HARD,14.0,46.420979020979026,71.37
Austria,27.0,HARD,15.0,46.420979020979026,71.872
Austria,28.0,HARD,16.0,46.420979020979026,71.931
Austria,29.0,HARD,17.0,46.420979020979026,71.717
Austria,30.0,HARD,18.0,46.420979020979026,71.618
Austria,31.0,HARD,19.0,46.420979020979026,71.888
Austria,32.0,HARD,20.0,46.420979020979026,71.931
Austria,33.0,HARD,21.0,46.420979020979026,71.767
Austria,34.0,HARD,22.0,46.420979020979026,72.038
Austria,35.0,HARD,23.0,46.420979020979026,72.367
Austria,36.0,HARD,24.0,46.420979020979026,71.99
Austria,37.0,HARD,25.0,46.420979020979026,73.504
Austria,38.0,HARD,26.0,46.420979020979026,71.964
Austria,39.0,HARD,27.0,46.420979020979026,77.195
Austria,40.0,HARD,1.0,46.420979020979026,88.111
Austria,41.0,HARD,2.0,46.420979020979026,70.364
Austria,42.0,HARD,3.0,46.420979020979026,70.736
Austria,43.0,HARD,4.0,46.420979020979026,71.011
Austria,44.0,HARD,5.0,46.420979020979026,70.848
Austria,45.0,HARD,6.0,46.420979020979026,70.649
Austria,46.0,HARD,7.0,46.420979020979026,70.913
Austria,47.0,HARD,8.0,46.420979020979026,70.936
Austria,48.0,HARD,9.0,46.420979020979026,70.661
Austria,49.0,HARD,10.0,46.420979020979026,70.676
Austria,50.0,HARD,11.0,46.420979020979026,70.961
Austria,51.0,HARD,12.0,46.420979020979026,71.146
Austria,52.0,HARD,13.0,46.420979020979026,70.827
Austria,53.0,HARD,14.0,46.420979020979026,70.812
Austria,54.0,HARD,15.0,46.420979020979026,71.922
Austria,55.0,HARD,16.0,46.420979020979026,72.452
Austria,56.0,HARD,17.0,46.420979020979026,70.716
Austria,57.0,HARD,18.0,46.420979020979026,71.095
Austria,58.0,HARD,19.0,46.420979020979026,71.009
Austria,59.0,HARD,20.0,46.420979020979026,71.128
Austria,60.0,HARD,21.0,46.420979020979026,72.202
Austria,61.0,HARD,22.0,46.420979020979026,71.036
Austria,62.0,HARD,23.0,46.420979020979026,71.005
Austria,64.0,HARD,25.0,46.420979020979026,73.165
Austria,66.0,HARD,27.0,46.420979020979026,72.159
Austria,67.0,HARD,28.0,46.420979020979026,71.206
Austria,68.0,HARD,29.0,46.420979020979026,70.851
Austria,69.0,HARD,30.0,46.420979020979026,70.933
Austria,70.0,HARD,31.0,46.420979020979026,71.437
Austria,1.0,MEDIUM,1.0,46.420979020979026,80.918
Austria,2.0,MEDIUM,2.0,46.420979020979026,72.859
Austria,3.0,MEDIUM,3.0,46.420979020979026,72.113
Austria,4.0,MEDIUM,4.0,46.420979020979026,71.571
Austria,5.0,MEDIUM,5.0,46.420979020979026,72.185
Austria,6.0,MEDIUM,6.0,46.420979020979026,71.672
Austria,7.0,MEDIUM,7.0,46.420979020979026,71.773
Austria,8.0,MEDIUM,8.0,46.420979020979026,71.941
Austria,9.0,MEDIUM,9.0,46.420979020979026,71.671
Austria,10.0,MEDIUM,10.0,46.420979020979026,71.756
Austria,11.0,MEDIUM,11.0,46.420979020979026,71.821
Austria,12.0,MEDIUM,12.0,46.420979020979026,71.965
Austria,13.0,MEDIUM,13.0,46.420979020979026,72.069
Austria,14.0,MEDIUM,14.0,46.420979020979026,72.12
Austria,15.0,MEDIUM,15.0,46.420979020979026,72.191
Austria,16.0,MEDIUM,16.0,46.420979020979026,72.754
Austria,17.0,MEDIUM,17.0,46.420979020979026,72.437
Austria,18.0,MEDIUM,18.0,46.420979020979026,72.538
Austria,19.0,MEDIUM,19.0,46.420979020979026,76.062
Austria,20.0,HARD,1.0,46.420979020979026,88.202
Austria,21.0,HARD,2.0,46.420979020979026,71.308
Austria,22.0,HARD,3.0,46.420979020979026,71.777
Austria,23.0,HARD,4.0,46.420979020979026,71.607
Austria,24.0,HARD,5.0,46.420979020979026,71.358
Austria,25.0,HARD,6.0,46.420979020979026,71.562
Austria,26.0,HARD,7.0,46.420979020979026,71.128
Austria,27.0,HARD,8.0,46.420979020979026,71.533
Austria,28.0,HARD,9.0,46.420979020979026,71.642
Austria,29.0,HARD,10.0,46.420979020979026,71.633
Austria,30.0,HARD,11.0,46.420979020979026,71.569
Austria,31.0,HARD,12.0,46.420979020979026,71.37
Austria,32.0,HARD,13.0,46.420979020979026,71.459
Austria,33.0,HARD,14.0,46.420979020979026,71.432
Austria,34.0,HARD,15.0,46.420979020979026,71.604
Austria,35.0,HARD,16.0,46.420979020979026,71.653
Austria,36.0,HARD,17.0,46.420979020979026,71.815
Austria,37.0,HARD,18.0,46.420979020979026,71.797
Austria,38.0,HARD,19.0,46.420979020979026,71.921
Austria,39.0,HARD,20.0,46.420979020979026,72.135
Austria,40.0,HARD,21.0,46.420979020979026,72.199
Austria,41.0,HARD,22.0,46.420979020979026,72.103
Austria,42.0,HARD,23.0,46.420979020979026,75.36
Austria,43.0,HARD,1.0,46.420979020979026,89.593
Austria,44.0,HARD,2.0,46.420979020979026,71.193
Austria,45.0,HARD,3.0,46.420979020979026,71.074
Austria,46.0,HARD,4.0,46.420979020979026,71.958
Austria,47.0,HARD,5.0,46.420979020979026,70.711
Austria,48.0,HARD,6.0,46.420979020979026,70.449
Austria,49.0,HARD,7.0,46.420979020979026,70.726
Austria,50.0,HARD,8.0,46.420979020979026,70.736
Austria,51.0,HARD,9.0,46.420979020979026,71.229
Austria,52.0,HARD,10.0,46.420979020979026,72.04
Austria,53.0,HARD,11.0,46.420979020979026,71.0
Austria,54.0,HARD,12.0,46.420979020979026,70.902
Austria,55.0,HARD,13.0,46.420979020979026,70.536
Austria,56.0,HARD,14.0,46.420979020979026,71.177
Austria,57.0,HARD,15.0,46.420979020979026,71.473
Austria,58.0,HARD,16.0,46.420979020979026,72.808
Austria,59.0,HARD,17.0,46.420979020979026,73.607
Austria,60.0,HARD,18.0,46.420979020979026,70.778
Austria,61.0,HARD,19.0,46.420979020979026,71.21
Austria,62.0,HARD,20.0,46.420979020979026,71.356
Austria,64.0,HARD,22.0,46.420979020979026,71.574
Austria,66.0,HARD,24.0,46.420979020979026,71.464
Austria,67.0,HARD,25.0,46.420979020979026,71.11
Austria,68.0,HARD,26.0,46.420979020979026,71.085
Austria,69.0,HARD,27.0,46.420979020979026,71.174
Austria,70.0,HARD,28.0,46.420979020979026,71.022
Austria,1.0,HARD,1.0,46.420979020979026,84.058
Austria,2.0,HARD,2.0,46.420979020979026,71.66
Austria,3.0,HARD,3.0,46.420979020979026,71.793
Austria,4.0,HARD,4.0,46.420979020979026,72.269
Austria,5.0,HARD,5.0,46.420979020979026,71.779
Austria,6.0,HARD,6.0,46.420979020979026,71.973
Austria,7.0,HARD,7.0,46.420979020979026,72.045
Austria,8.0,HARD,8.0,46.420979020979026,72.089
Austria,9.0,HARD,9.0,46.420979020979026,72.16
Austria,10.0,HARD,10.0,46.420979020979026,72.335
Austria,11.0,HARD,11.0,46.420979020979026,72.068
Austria,12.0,HARD,12.0,46.420979020979026,72.397
Austria,13.0,HARD,13.0,46.420979020979026,72.211
Austria,14.0,HARD,14.0,46.420979020979026,72.337
Austria,15.0,HARD,15.0,46.420979020979026,72.239
Austria,16.0,HARD,16.0,46.420979020979026,72.441
Austria,17.0,HARD,17.0,46.420979020979026,72.852
Austria,18.0,HARD,18.0,46.420979020979026,73.866
Austria,19.0,HARD,19.0,46.420979020979026,72.597
Austria,20.0,HARD,20.0,46.420979020979026,75.649
Austria,21.0,HARD,21.0,46.420979020979026,73.624
Austria,22.0,HARD,22.0,46.420979020979026,73.307
Austria,23.0,HARD,23.0,46.420979020979026,72.674
Austria,24.0,HARD,24.0,46.420979020979026,72.726
Austria,25.0,HARD,25.0,46.420979020979026,74.091
Austria,26.0,HARD,26.0,46.420979020979026,73.839
Austria,27.0,HARD,27.0,46.420979020979026,72.905
Austria,28.0,HARD,28.0,46.420979020979026,76.494
Austria,29.0,MEDIUM,1.0,46.420979020979026,90.496
Austria,30.0,MEDIUM,2.0,46.420979020979026,70.915
Austria,31.0,MEDIUM,3.0,46.420979020979026,70.713
Austria,32.0,MEDIUM,4.0,46.420979020979026,72.217
Austria,33.0,MEDIUM,5.0,46.420979020979026,70.748
Austria,34.0,MEDIUM,6.0,46.420979020979026,71.224
Austria,35.0,MEDIUM,7.0,46.420979020979026,71.692
Austria,36.0,MEDIUM,8.0,46.420979020979026,72.638
Austria,37.0,MEDIUM,9.0,46.420979020979026,72.234
Austria,38.0,MEDIUM,10.0,46.420979020979026,72.77
Austria,39.0,MEDIUM,11.0,46.420979020979026,70.987
Austria,40.0,MEDIUM,12.0,46.420979020979026,71.298
Austria,41.0,MEDIUM,13.0,46.420979020979026,74.79
Austria,42.0,MEDIUM,14.0,46.420979020979026,71.54
Austria,43.0,MEDIUM,15.0,46.420979020979026,71.821
Austria,44.0,MEDIUM,16.0,46.420979020979026,71.336
Austria,45.0,MEDIUM,17.0,46.420979020979026,71.291
Austria,46.0,MEDIUM,18.0,46.420979020979026,71.231
Austria,47.0,MEDIUM,19.0,46.420979020979026,71.714
Austria,48.0,MEDIUM,20.0,46.420979020979026,71.663
Austria,49.0,MEDIUM,21.0,46.420979020979026,71.385
Austria,50.0,MEDIUM,22.0,46.420979020979026,73.529
Austria,51.0,MEDIUM,23.0,46.420979020979026,75.549
Austria,52.0,HARD,1.0,46.420979020979026,88.633
Austria,53.0,HARD,2.0,46.420979020979026,70.726
Austria,54.0,HARD,3.0,46.420979020979026,70.47
Austria,55.0,HARD,4.0,46.420979020979026,70.809
Austria,56.0,HARD,5.0,46.420979020979026,71.042
Austria,57.0,HARD,6.0,46.420979020979026,71.155
Austria,58.0,HARD,7.0,46.420979020979026,71.225
Austria,59.0,HARD,8.0,46.420979020979026,70.977
Austria,60.0,HARD,9.0,46.420979020979026,70.765
Austria,61.0,HARD,10.0,46.420979020979026,70.976
Austria,63.0,HARD,12.0,46.420979020979026,71.171
Austria,66.0,HARD,15.0,46.420979020979026,71.016
Austria,67.0,HARD,16.0,46.420979020979026,70.958
Austria,68.0,HARD,17.0,46.420979020979026,71.114
Austria,69.0,HARD,18.0,46.420979020979026,70.769
Austria,70.0,HARD,19.0,46.420979020979026,70.777
Austria,1.0,MEDIUM,4.0,46.420979020979026,79.908
Austria,2.0,MEDIUM,5.0,46.420979020979026,72.316
Austria,3.0,MEDIUM,6.0,46.420979020979026,71.424
Austria,4.0,MEDIUM,7.0,46.420979020979026,71.555
Austria,5.0,MEDIUM,8.0,46.420979020979026,71.505
Austria,6.0,MEDIUM,9.0,46.420979020979026,71.32
Austria,7.0,MEDIUM,10.0,46.420979020979026,71.712
Austria,8.0,MEDIUM,11.0,46.420979020979026,71.608
Austria,9.0,MEDIUM,12.0,46.420979020979026,71.485
Austria,10.0,MEDIUM,13.0,46.420979020979026,71.902
Austria,11.0,MEDIUM,14.0,46.420979020979026,75.343
Austria,12.0,MEDIUM,2.0,46.420979020979026,87.668
Austria,13.0,MEDIUM,3.0,46.420979020979026,70.912
Austria,14.0,MEDIUM,4.0,46.420979020979026,71.382
Austria,15.0,MEDIUM,5.0,46.420979020979026,71.189
Austria,16.0,MEDIUM,6.0,46.420979020979026,71.141
Austria,17.0,MEDIUM,7.0,46.420979020979026,71.285
Austria,18.0,MEDIUM,8.0,46.420979020979026,71.483
Austria,19.0,MEDIUM,9.0,46.420979020979026,71.38
Austria,20.0,MEDIUM,10.0,46.420979020979026,71.521
Austria,21.0,MEDIUM,11.0,46.420979020979026,71.425
Austria,22.0,MEDIUM,12.0,46.420979020979026,72.107
Austria,23.0,MEDIUM,13.0,46.420979020979026,71.324
Austria,24.0,MEDIUM,14.0,46.420979020979026,71.348
Austria,25.0,MEDIUM,15.0,46.420979020979026,71.516
Austria,26.0,MEDIUM,16.0,46.420979020979026,71.741
Austria,27.0,MEDIUM,17.0,46.420979020979026,71.72
Austria,28.0,MEDIUM,18.0,46.420979020979026,71.693
Austria,29.0,MEDIUM,19.0,46.420979020979026,72.079
Austria,30.0,MEDIUM,20.0,46.420979020979026,71.771
Austria,31.0,MEDIUM,21.0,46.420979020979026,71.845
Austria,32.0,MEDIUM,22.0,46.420979020979026,72.0
Austria,33.0,MEDIUM,23.0,46.420979020979026,71.501
Austria,34.0,MEDIUM,24.0,46.420979020979026,72.44
Austria,35.0,MEDIUM,25.0,46.420979020979026,78.118
Austria,36.0,HARD,2.0,46.420979020979026,100.992
Austria,37.0,HARD,3.0,46.420979020979026,70.871
Austria,38.0,HARD,4.0,46.420979020979026,70.908
Austria,39.0,HARD,5.0,46.420979020979026,70.594
Austria,40.0,HARD,6.0,46.420979020979026,70.861
Austria,41.0,HARD,7.0,46.420979020979026,70.737
Austria,42.0,HARD,8.0,46.420979020979026,70.588
Austria,43.0,HARD,9.0,46.420979020979026,70.94
Austria,44.0,HARD,10.0,46.420979020979026,71.365
Austria,45.0,HARD,11.0,46.420979020979026,72.15
Austria,46.0,HARD,12.0,46.420979020979026,71.329
Austria,47.0,HARD,13.0,46.420979020979026,71.119
Austria,48.0,HARD,14.0,46.420979020979026,70.576
Austria,49.0,HARD,15.0,46.420979020979026,70.731
Austria,50.0,HARD,16.0,46.420979020979026,70.914
Austria,51.0,HARD,17.0,46.420979020979026,72.431
Austria,52.0,HARD,18.0,46.420979020979026,71.568
Austria,53.0,HARD,19.0,46.420979020979026,71.336
Austria,54.0,HARD,20.0,46.420979020979026,72.38
Austria,55.0,HARD,21.0,46.420979020979026,70.693
Austria,56.0,HARD,22.0,46.420979020979026,71.399
Austria,57.0,HARD,23.0,46.420979020979026,72.992
Austria,58.0,HARD,24.0,46.420979020979026,72.769
Austria,59.0,HARD,25.0,46.420979020979026,72.403
Austria,60.0,HARD,26.0,46.420979020979026,71.964
Austria,61.0,HARD,27.0,46.420979020979026,71.617
Austria,66.0,HARD,32.0,46.420979020979026,72.709
Austria,67.0,HARD,33.0,46.420979020979026,71.295
Austria,68.0,HARD,34.0,46.420979020979026,75.636
Austria,69.0,SOFT,1.0,46.420979020979026,90.361
Austria,70.0,SOFT,2.0,46.420979020979026,67.694
Austria,1.0,MEDIUM,1.0,46.420979020979026,84.605
Austria,2.0,MEDIUM,7.0,46.420979020979026,99.346
Austria,3.0,MEDIUM,8.0,46.420979020979026,71.686
Austria,4.0,MEDIUM,9.0,46.420979020979026,71.76
Austria,5.0,MEDIUM,10.0,46.420979020979026,71.895
Austria,6.0,MEDIUM,11.0,46.420979020979026,71.968
Austria,7.0,MEDIUM,12.0,46.420979020979026,71.954
Austria,8.0,MEDIUM,13.0,46.420979020979026,72.104
Austria,9.0,MEDIUM,14.0,46.420979020979026,72.297
Austria,10.0,MEDIUM,15.0,46.420979020979026,72.429
Austria,11.0,MEDIUM,16.0,46.420979020979026,72.332
Austria,12.0,MEDIUM,17.0,46.420979020979026,72.701
Austria,13.0,MEDIUM,18.0,46.420979020979026,72.669
Austria,14.0,MEDIUM,19.0,46.420979020979026,72.642
Austria,15.0,MEDIUM,20.0,46.420979020979026,72.561
Austria,16.0,MEDIUM,21.0,46.420979020979026,72.858
Austria,17.0,MEDIUM,22.0,46.420979020979026,73.584
Austria,18.0,MEDIUM,23.0,46.420979020979026,74.433
Austria,19.0,MEDIUM,24.0,46.420979020979026,72.772
Austria,20.0,MEDIUM,25.0,46.420979020979026,76.433
Austria,21.0,HARD,1.0,46.420979020979026,90.282
Austria,22.0,HARD,2.0,46.420979020979026,71.128
