GrandPrix,Driver,LapNumber,Compound,TyreLife,TrackTemp,LapTime_Seconds
Bahrain,PIA,22.0,HARD,10.0,23.652866242038222,96.555
Bahrain,PIA,23.0,HARD,11.0,23.652866242038222,96.68
Bahrain,PIA,24.0,HARD,12.0,23.652866242038222,96.884
Bahrain,PIA,25.0,HARD,13.0,23.652866242038222,97.008
Bahrain,PIA,26.0,HARD,14.0,23.652866242038222,96.882
Bahrain,PIA,27.0,HARD,15.0,23.652866242038222,96.905
Bahrain,PIA,28.0,HARD,16.0,23.652866242038222,96.905
Bahrain,PIA,29.0,HARD,17.0,23.652866242038222,97.179
Bahrain,PIA,30.0,HARD,18.0,23.652866242038222,97.177
Bahrain,PIA,31.0,HARD,19.0,23.652866242038222,97.57
Bahrain,PIA,32.0,HARD,20.0,23.652866242038222,97.163
Bahrain,PIA,33.0,HARD,21.0,23.652866242038222,97.088
Bahrain,PIA,34.0,HARD,22.0,23.652866242038222,99.211
Bahrain,PIA,35.0,HARD,1.0,23.652866242038222,119.703
Bahrain,PIA,36.0,HARD,2.0,23.652866242038222,95.153
Bahrain,PIA,37.0,HARD,3.0,23.652866242038222,94.774
Bahrain,PIA,38.0,HARD,4.0,23.652866242038222,95.298
Bahrain,PIA,39.0,HARD,5.0,23.652866242038222,94.983
Bahrain,PIA,40.0,HARD,6.0,23.652866242038222,95.005
Bahrain,PIA,41.0,HARD,7.0,23.652866242038222,95.109
Bahrain,PIA,42.0,HARD,8.0,23.652866242038222,95.341
Bahrain,PIA,43.0,HARD,9.0,23.652866242038222,95.258
Bahrain,PIA,44.0,HARD,10.0,23.652866242038222,95.238
Bahrain,PIA,45.0,HARD,11.0,23.652866242038222,95.306
Bahrain,PIA,46.0,HARD,12.0,23.652866242038222,95.296
Bahrain,PIA,47.0,HARD,13.0,23.652866242038222,95.376
Bahrain,PIA,48.0,HARD,14.0,23.652866242038222,95.702
Bahrain,PIA,49.0,HARD,15.0,23.652866242038222,95.653
Bahrain,PIA,50.0,HARD,16.0,23.652866242038222,95.984
Bahrain,PIA,51.0,HARD,17.0,23.652866242038222,95.8
Bahrain,PIA,52.0,HARD,18.0,23.652866242038222,96.024
Bahrain,PIA,53.0,HARD,19.0,23.652866242038222,95.739
Bahrain,PIA,54.0,HARD,20.0,23.652866242038222,96.107
Bahrain,PIA,55.0,HARD,21.0,23.652866242038222,95.973
Bahrain,PIA,56.0,HARD,22.0,23.652866242038222,96.1
Bahrain,PIA,57.0,HARD,23.0,23.652866242038222,95.92
Bahrain,ALO,2.0,SOFT,5.0,23.652866242038222,98.02
Bahrain,ALO,3.0,SOFT,6.0,23.652866242038222,99.046
Bahrain,ALO,4.0,SOFT,7.0,23.652866242038222,97.776
Bahrain,ALO,5.0,SOFT,8.0,23.652866242038222,99.292
Bahrain,ALO,6.0,SOFT,9.0,23.652866242038222,98.053
Bahrain,ALO,7.0,SOFT,10.0,23.652866242038222,98.008
Bahrain,ALO,8.0,SOFT,11.0,23.652866242038222,98.103
Bahrain,ALO,9.0,SOFT,12.0,23.652866242038222,98.896
Bahrain,ALO,11.0,SOFT,14.0,23.652866242038222,98.554
Bahrain,ALO,12.0,SOFT,15.0,23.652866242038222,98.543
Bahrain,ALO,13.0,SOFT,16.0,23.652866242038222,98.587
Bahrain,ALO,14.0,SOFT,17.0,23.652866242038222,98.612
Bahrain,ALO,15.0,SOFT,18.0,23.652866242038222,101.101
Bahrain,ALO,16.0,HARD,1.0,23.652866242038222,118.814
Bahrain,ALO,17.0,HARD,2.0,23.652866242038222,96.97
Bahrain,ALO,18.0,HARD,3.0,23.652866242038222,97.361
Bahrain,ALO,19.0,HARD,4.0,23.652866242038222,97.072
Bahrain,ALO,20.0,HARD,5.0,23.652866242038222,97.357
Bahrain,ALO,21.0,HARD,6.0,23.652866242038222,97.342
Bahrain,ALO,22.0,HARD,7.0,23.652866242038222,97.122
Bahrain,ALO,23.0,HARD,8.0,23.652866242038222,97.265
Bahrain,ALO,24.0,HARD,9.0,23.652866242038222,97.046
Bahrain,ALO,25.0,HARD,10.0,23.652866242038222,97.179
Bahrain,ALO,26.0,HARD,11.0,23.652866242038222,97.638
Bahrain,ALO,27.0,HARD,12.0,23.652866242038222,96.945
Bahrain,ALO,28.0,HARD,13.0,23.652866242038222,97.256
Bahrain,ALO,29.0,HARD,14.0,23.652866242038222,97.104
Bahrain,ALO,30.0,HARD,15.0,23.652866242038222,96.982
Bahrain,ALO,31.0,HARD,16.0,23.652866242038222,96.957
Bahrain,ALO,32.0,HARD,17.0,23.652866242038222,97.056
Bahrain,ALO,33.0,HARD,18.0,23.652866242038222,97.202
Bahrain,ALO,34.0,HARD,19.0,23.652866242038222,97.601
Bahrain,ALO,35.0,HARD,20.0,23.652866242038222,97.273
Bahrain,ALO,36.0,HARD,21.0,23.652866242038222,98.343
Bahrain,ALO,37.0,HARD,22.0,23.652866242038222,96.799
Bahrain,ALO,38.0,HARD,23.0,23.652866242038222,97.297
Bahrain,ALO,39.0,HARD,24.0,23.652866242038222,97.946
Bahrain,ALO,40.0,HARD,25.0,23.652866242038222,98.061
Bahrain,ALO,41.0,HARD,26.0,23.652866242038222,100.261
Bahrain,ALO,42.0,HARD,1.0,23.652866242038222,116.899
Bahrain,ALO,43.0,HARD,2.0,23.652866242038222,95.107
Bahrain,ALO,44.0,HARD,3.0,23.652866242038222,94.981
Bahrain,ALO,45.0,HARD,4.0,23.652866242038222,94.872
Bahrain,ALO,46.0,HARD,5.0,23.652866242038222,95.126
Bahrain,ALO,47.0,HARD,6.0,23.652866242038222,95.225
Bahrain,ALO,48.0,HARD,7.0,23.652866242038222,94.199
Bahrain,ALO,49.0,HARD,8.0,23.652866242038222,94.571
Bahrain,ALO,50.0,HARD,9.0,23.652866242038222,94.677
Bahrain,ALO,51.0,HARD,10.0,23.652866242038222,94.916
Bahrain,ALO,52.0,HARD,11.0,23.652866242038222,94.862
Bahrain,ALO,53.0,HARD,12.0,23.652866242038222,95.249
Bahrain,ALO,54.0,HARD,13.0,23.652866242038222,95.745
Bahrain,ALO,55.0,HARD,14.0,23.652866242038222,95.066
Bahrain,ALO,56.0,HARD,15.0,23.652866242038222,95.014
Bahrain,ALO,57.0,HARD,16.0,23.652866242038222,95.276
Bahrain,STR,2.0,SOFT,2.0,23.652866242038222,97.987
Bahrain,STR,3.0,SOFT,3.0,23.652866242038222,98.279
Bahrain,STR,4.0,SOFT,4.0,23.652866242038222,98.364
Bahrain,STR,5.0,SOFT,5.0,23.652866242038222,98.725
Bahrain,STR,6.0,SOFT,6.0,23.652866242038222,98.925
Bahrain,STR,7.0,SOFT,7.0,23.652866242038222,98.769
Bahrain,STR,8.0,SOFT,8.0,23.652866242038222,98.857
Bahrain,STR,9.0,SOFT,9.0,23.652866242038222,102.112
Bahrain,STR,11.0,HARD,2.0,23.652866242038222,96.494
Bahrain,STR,12.0,HARD,3.0,23.652866242038222,97.175
Bahrain,STR,13.0,HARD,4.0,23.652866242038222,97.289
Bahrain,STR,14.0,HARD,5.0,23.652866242038222,97.624
Bahrain,STR,15.0,HARD,6.0,23.652866242038222,97.533
Bahrain,STR,16.0,HARD,7.0,23.652866242038222,98.027
Bahrain,STR,17.0,HARD,8.0,23.652866242038222,98.777
Bahrain,STR,18.0,HARD,9.0,23.652866242038222,97.417
Bahrain,STR,19.0,HARD,10.0,23.652866242038222,97.554
Bahrain,STR,20.0,HARD,11.0,23.652866242038222,97.859
Bahrain,STR,21.0,HARD,12.0,23.652866242038222,98.022
Bahrain,STR,22.0,HARD,13.0,23.652866242038222,98.175
Bahrain,STR,23.0,HARD,14.0,23.652866242038222,97.826
Bahrain,STR,24.0,HARD,15.0,23.652866242038222,98.138
Bahrain,STR,25.0,HARD,16.0,23.652866242038222,97.994
Bahrain,STR,26.0,HARD,17.0,23.652866242038222,98.133
Bahrain,STR,27.0,HARD,18.0,23.652866242038222,100.71
Bahrain,STR,28.0,HARD,1.0,23.652866242038222,116.64
Bahrain,STR,29.0,HARD,2.0,23.652866242038222,95.854
Bahrain,STR,30.0,HARD,3.0,23.652866242038222,95.632
Bahrain,STR,31.0,HARD,4.0,23.652866242038222,96.202
Bahrain,STR,32.0,HARD,5.0,23.652866242038222,95.821
Bahrain,STR,33.0,HARD,6.0,23.652866242038222,96.349
Bahrain,STR,34.0,HARD,7.0,23.652866242038222,96.332
Bahrain,STR,35.0,HARD,8.0,23.652866242038222,96.242
Bahrain,STR,36.0,HARD,9.0,23.652866242038222,96.086
Bahrain,STR,37.0,HARD,10.0,23.652866242038222,95.987
Bahrain,STR,38.0,HARD,11.0,23.652866242038222,96.364
Bahrain,STR,39.0,HARD,12.0,23.652866242038222,96.353
Bahrain,STR,40.0,HARD,13.0,23.652866242038222,96.485
Bahrain,STR,41.0,HARD,14.0,23.652866242038222,96.322
Bahrain,STR,42.0,HARD,15.0,23.652866242038222,96.343
Bahrain,STR,43.0,HARD,16.0,23.652866242038222,96.304
Bahrain,STR,44.0,HARD,17.0,23.652866242038222,96.564
Bahrain,STR,45.0,HARD,18.0,23.652866242038222,96.243
Bahrain,STR,46.0,HARD,19.0,23.652866242038222,96.379
Bahrain,STR,47.0,HARD,20.0,23.652866242038222,96.298
Bahrain,STR,48.0,HARD,21.0,23.652866242038222,97.325
Bahrain,STR,49.0,HARD,22.0,23.652866242038222,96.871
Bahrain,STR,50.0,HARD,23.0,23.652866242038222,96.541
Bahrain,STR,51.0,HARD,24.0,23.652866242038222,96.763
Bahrain,STR,52.0,HARD,25.0,23.652866242038222,96.934
Bahrain,STR,53.0,HARD,26.0,23.652866242038222,96.64
Bahrain,STR,54.0,HARD,27.0,23.652866242038222,96.693
Bahrain,STR,55.0,HARD,28.0,23.652866242038222,96.68
Bahrain,STR,56.0,HARD,29.0,23.652866242038222,96.582
Bahrain,STR,57.0,HARD,30.0,23.652866242038222,97.335
Bahrain,ZHO,2.0,SOFT,2.0,23.652866242038222,98.92
Bahrain,ZHO,3.0,SOFT,3.0,23.652866242038222,98.582
Bahrain,ZHO,4.0,SOFT,4.0,23.652866242038222,98.428
Bahrain,ZHO,5.0,SOFT,5.0,23.652866242038222,98.798
Bahrain,ZHO,6.0,SOFT,6.0,23.652866242038222,98.488
Bahrain,ZHO,7.0,SOFT,7.0,23.652866242038222,99.517
Bahrain,ZHO,8.0,SOFT,8.0,23.652866242038222,99.646
Bahrain,ZHO,9.0,SOFT,9.0,23.652866242038222,101.849
Bahrain,ZHO,11.0,HARD,2.0,23.652866242038222,96.365
Bahrain,ZHO,12.0,HARD,3.0,23.652866242038222,96.995
Bahrain,ZHO,13.0,HARD,4.0,23.652866242038222,97.436
Bahrain,ZHO,14.0,HARD,5.0,23.652866242038222,97.482
Bahrain,ZHO,15.0,HARD,6.0,23.652866242038222,97.5
Bahrain,ZHO,16.0,HARD,7.0,23.652866242038222,97.659
Bahrain,ZHO,17.0,HARD,8.0,23.652866242038222,98.475
Bahrain,ZHO,18.0,HARD,9.0,23.652866242038222,97.552
Bahrain,ZHO,19.0,HARD,10.0,23.652866242038222,97.652
Bahrain,ZHO,20.0,HARD,11.0,23.652866242038222,97.749
Bahrain,ZHO,21.0,HARD,12.0,23.652866242038222,97.947
Bahrain,ZHO,22.0,HARD,13.0,23.652866242038222,97.852
Bahrain,ZHO,23.0,HARD,14.0,23.652866242038222,97.788
Bahrain,ZHO,24.0,HARD,15.0,23.652866242038222,97.894
Bahrain,ZHO,25.0,HARD,16.0,23.652866242038222,97.883
Bahrain,ZHO,26.0,HARD,17.0,23.652866242038222,97.995
Bahrain,ZHO,27.0,HARD,18.0,23.652866242038222,98.053
Bahrain,ZHO,28.0,HARD,19.0,23.652866242038222,100.675
Bahrain,ZHO,29.0,HARD,1.0,23.652866242038222,117.076
Bahrain,ZHO,30.0,HARD,2.0,23.652866242038222,95.458
Bahrain,ZHO,31.0,HARD,3.0,23.652866242038222,96.297
Bahrain,ZHO,32.0,HARD,4.0,23.652866242038222,96.048
Bahrain,ZHO,33.0,HARD,5.0,23.652866242038222,97.971
Bahrain,ZHO,34.0,HARD,6.0,23.652866242038222,96.518
Bahrain,ZHO,35.0,HARD,7.0,23.652866242038222,96.546
Bahrain,ZHO,36.0,HARD,8.0,23.652866242038222,96.931
Bahrain,ZHO,37.0,HARD,9.0,23.652866242038222,96.805
Bahrain,ZHO,38.0,HARD,10.0,23.652866242038222,96.857
Bahrain,ZHO,39.0,HARD,11.0,23.652866242038222,96.637
Bahrain,ZHO,40.0,HARD,12.0,23.652866242038222,96.683
Bahrain,ZHO,41.0,HARD,13.0,23.652866242038222,96.695
Bahrain,ZHO,42.0,HARD,14.0,23.652866242038222,96.652
Bahrain,ZHO,43.0,HARD,15.0,23.652866242038222,96.771
Bahrain,ZHO,44.0,HARD,16.0,23.652866242038222,97.417
Bahrain,ZHO,45.0,HARD,17.0,23.652866242038222,96.68
Bahrain,ZHO,46.0,HARD,18.0,23.652866242038222,96.741
Bahrain,ZHO,47.0,HARD,19.0,23.652866242038222,96.561
Bahrain,ZHO,48.0,HARD,20.0,23.652866242038222,96.654
Bahrain,ZHO,49.0,HARD,21.0,23.652866242038222,96.72
Bahrain,ZHO,50.0,HARD,22.0,23.652866242038222,96.792
Bahrain,ZHO,51.0,HARD,23.0,23.652866242038222,97.042
Bahrain,ZHO,52.0,HARD,24.0,23.652866242038222,97.394
Bahrain,ZHO,53.0,HARD,25.0,23.652866242038222,97.141
Bahrain,ZHO,54.0,HARD,26.0,23.652866242038222,98.389
Bahrain,ZHO,55.0,HARD,27.0,23.652866242038222,97.383
Bahrain,ZHO,56.0,HARD,28.0,23.652866242038222,97.333
Bahrain,MAG,2.0,SOFT,2.0,23.652866242038222,98.911
Bahrain,MAG,3.0,SOFT,3.0,23.652866242038222,98.399
Bahrain,MAG,4.0,SOFT,4.0,23.652866242038222,98.497
Bahrain,MAG,5.0,SOFT,5.0,23.652866242038222,98.576
Bahrain,MAG,6.0,SOFT,6.0,23.652866242038222,98.529
Bahrain,MAG,7.0,SOFT,7.0,23.652866242038222,100.058
Bahrain,MAG,8.0,SOFT,8.0,23.652866242038222,99.172
Bahrain,MAG,9.0,SOFT,9.0,23.652866242038222,98.861
Bahrain,MAG,11.0,SOFT,11.0,23.652866242038222,101.088
Bahrain,MAG,12.0,HARD,1.0,23.652866242038222,119.682
Bahrain,MAG,13.0,HARD,2.0,23.652866242038222,96.89
Bahrain,MAG,14.0,HARD,3.0,23.652866242038222,97.59
Bahrain,MAG,15.0,HARD,4.0,23.652866242038222,98.332
Bahrain,MAG,16.0,HARD,5.0,23.652866242038222,97.749
Bahrain,MAG,17.0,HARD,6.0,23.652866242038222,98.282
Bahrain,MAG,18.0,HARD,7.0,23.652866242038222,97.583
Bahrain,MAG,19.0,HARD,8.0,23.652866242038222,97.792
Bahrain,MAG,20.0,HARD,9.0,23.652866242038222,98.062
Bahrain,MAG,21.0,HARD,10.0,23.652866242038222,98.01
Bahrain,MAG,22.0,HARD,11.0,23.652866242038222,98.147
Bahrain,MAG,23.0,HARD,12.0,23.652866242038222,98.293
Bahrain,MAG,24.0,HARD,13.0,23.652866242038222,98.156
Bahrain,MAG,25.0,HARD,14.0,23.652866242038222,98.29
Bahrain,MAG,26.0,HARD,15.0,23.652866242038222,98.093
Bahrain,MAG,27.0,HARD,16.0,23.652866242038222,98.226
Bahrain,MAG,28.0,HARD,17.0,23.652866242038222,97.936
Bahrain,MAG,29.0,HARD,18.0,23.652866242038222,97.965
Bahrain,MAG,30.0,HARD,19.0,23.652866242038222,98.04
Bahrain,MAG,31.0,HARD,20.0,23.652866242038222,98.0
Bahrain,MAG,32.0,HARD,21.0,23.652866242038222,100.565
Bahrain,MAG,33.0,HARD,1.0,23.652866242038222,116.655
Bahrain,MAG,34.0,HARD,2.0,23.652866242038222,95.57
Bahrain,MAG,35.0,HARD,3.0,23.652866242038222,95.698
Bahrain,MAG,36.0,HARD,4.0,23.652866242038222,95.851
Bahrain,MAG,37.0,HARD,5.0,23.652866242038222,95.741
Bahrain,MAG,38.0,HARD,6.0,23.652866242038222,96.042
Bahrain,MAG,39.0,HARD,7.0,23.652866242038222,95.876
Bahrain,MAG,40.0,HARD,8.0,23.652866242038222,96.071
Bahrain,MAG,41.0,HARD,9.0,23.652866242038222,96.34
Bahrain,MAG,42.0,HARD,10.0,23.652866242038222,96.31
Bahrain,MAG,43.0,HARD,11.0,23.652866242038222,96.232
Bahrain,MAG,44.0,HARD,12.0,23.652866242038222,96.249
Bahrain,MAG,45.0,HARD,13.0,23.652866242038222,96.349
Bahrain,MAG,46.0,HARD,14.0,23.652866242038222,96.446
Bahrain,MAG,47.0,HARD,15.0,23.652866242038222,96.454
Bahrain,MAG,48.0,HARD,16.0,23.652866242038222,96.679
Bahrain,MAG,49.0,HARD,17.0,23.652866242038222,96.842
Bahrain,MAG,50.0,HARD,18.0,23.652866242038222,97.035
Bahrain,MAG,51.0,HARD,19.0,23.652866242038222,96.929
Bahrain,MAG,52.0,HARD,20.0,23.652866242038222,96.93
Bahrain,MAG,53.0,HARD,21.0,23.652866242038222,97.958
Bahrain,MAG,54.0,HARD,22.0,23.652866242038222,96.89
Bahrain,MAG,55.0,HARD,23.0,23.652866242038222,97.457
Bahrain,MAG,56.0,HARD,24.0,23.652866242038222,97.584
Bahrain,RIC,2.0,SOFT,5.0,23.652866242038222,99.509
Bahrain,RIC,3.0,SOFT,6.0,23.652866242038222,98.76
Bahrain,RIC,4.0,SOFT,7.0,23.652866242038222,98.61
Bahrain,RIC,5.0,SOFT,8.0,23.652866242038222,98.704
Bahrain,RIC,6.0,SOFT,9.0,23.652866242038222,98.689
Bahrain,RIC,7.0,SOFT,10.0,23.652866242038222,99.193
Bahrain,RIC,8.0,SOFT,11.0,23.652866242038222,99.529
Bahrain,RIC,9.0,SOFT,12.0,23.652866242038222,99.338
Bahrain,RIC,11.0,SOFT,14.0,23.652866242038222,99.033
Bahrain,RIC,12.0,SOFT,15.0,23.652866242038222,98.893
Bahrain,RIC,13.0,SOFT,16.0,23.652866242038222,102.173
Bahrain,RIC,14.0,HARD,1.0,23.652866242038222,119.408
Bahrain,RIC,15.0,HARD,2.0,23.652866242038222,97.07
Bahrain,RIC,16.0,HARD,3.0,23.652866242038222,97.176
Bahrain,RIC,17.0,HARD,4.0,23.652866242038222,97.29
Bahrain,RIC,18.0,HARD,5.0,23.652866242038222,97.7
Bahrain,RIC,19.0,HARD,6.0,23.652866242038222,98.35
Bahrain,RIC,20.0,HARD,7.0,23.652866242038222,97.865
Bahrain,RIC,21.0,HARD,8.0,23.652866242038222,97.392
Bahrain,RIC,22.0,HARD,9.0,23.652866242038222,97.75
Bahrain,RIC,23.0,HARD,10.0,23.652866242038222,97.772
Bahrain,RIC,24.0,HARD,11.0,23.652866242038222,97.766
Bahrain,RIC,25.0,HARD,12.0,23.652866242038222,97.973
Bahrain,RIC,26.0,HARD,13.0,23.652866242038222,98.029
Bahrain,RIC,27.0,HARD,14.0,23.652866242038222,98.152
Bahrain,RIC,28.0,HARD,15.0,23.652866242038222,98.045
Bahrain,RIC,29.0,HARD,16.0,23.652866242038222,97.96
Bahrain,RIC,30.0,HARD,17.0,23.652866242038222,97.978
Bahrain,RIC,31.0,HARD,18.0,23.652866242038222,98.154
Bahrain,RIC,32.0,HARD,19.0,23.652866242038222,98.025
Bahrain,RIC,33.0,HARD,20.0,23.652866242038222,98.15
Bahrain,RIC,34.0,HARD,21.0,23.652866242038222,98.246
Bahrain,RIC,35.0,HARD,22.0,23.652866242038222,100.595
Bahrain,RIC,36.0,SOFT,1.0,23.652866242038222,116.995
Bahrain,RIC,37.0,SOFT,2.0,23.652866242038222,95.163
Bahrain,RIC,38.0,SOFT,3.0,23.652866242038222,95.46
Bahrain,RIC,39.0,SOFT,4.0,23.652866242038222,95.475
Bahrain,RIC,40.0,SOFT,5.0,23.652866242038222,95.578
Bahrain,RIC,41.0,SOFT,6.0,23.652866242038222,95.644
Bahrain,RIC,42.0,SOFT,7.0,23.652866242038222,95.338
Bahrain,RIC,43.0,SOFT,8.0,23.652866242038222,95.56
Bahrain,RIC,44.0,SOFT,9.0,23.652866242038222,95.49
Bahrain,RIC,45.0,SOFT,10.0,23.652866242038222,95.57
Bahrain,RIC,46.0,SOFT,11.0,23.652866242038222,95.507
Bahrain,RIC,47.0,SOFT,12.0,23.652866242038222,95.831
Bahrain,RIC,48.0,SOFT,13.0,23.652866242038222,96.236
Bahrain,RIC,49.0,SOFT,14.0,23.652866242038222,96.442
Bahrain,RIC,50.0,SOFT,15.0,23.652866242038222,96.609
Bahrain,RIC,51.0,SOFT,16.0,23.652866242038222,97.103
Bahrain,RIC,52.0,SOFT,17.0,23.652866242038222,97.529
Bahrain,RIC,53.0,SOFT,18.0,23.652866242038222,96.745
Bahrain,RIC,54.0,SOFT,19.0,23.652866242038222,96.661
Bahrain,RIC,55.0,SOFT,20.0,23.652866242038222,97.375
Bahrain,RIC,56.0,SOFT,21.0,23.652866242038222,97.662
Bahrain,TSU,2.0,SOFT,2.0,23.652866242038222,98.689
Bahrain,TSU,3.0,SOFT,3.0,23.652866242038222,98.431
Bahrain,TSU,4.0,SOFT,4.0,23.652866242038222,98.31
Bahrain,TSU,5.0,SOFT,5.0,23.652866242038222,98.321
Bahrain,TSU,6.0,SOFT,6.0,23.652866242038222,98.361
Bahrain,TSU,7.0,SOFT,7.0,23.652866242038222,98.364
Bahrain,TSU,8.0,SOFT,8.0,23.652866242038222,98.513
Bahrain,TSU,9.0,SOFT,9.0,23.652866242038222,98.554
Bahrain,TSU,11.0,SOFT,11.0,23.652866242038222,98.799
Bahrain,TSU,12.0,SOFT,12.0,23.652866242038222,98.769
Bahrain,TSU,13.0,SOFT,13.0,23.652866242038222,98.86
Bahrain,TSU,14.0,SOFT,14.0,23.652866242038222,101.138
Bahrain,TSU,15.0,HARD,1.0,23.652866242038222,119.588
Bahrain,TSU,16.0,HARD,2.0,23.652866242038222,97.516
Bahrain,TSU,17.0,HARD,3.0,23.652866242038222,97.482
Bahrain,TSU,18.0,HARD,4.0,23.652866242038222,97.359
Bahrain,TSU,19.0,HARD,5.0,23.652866242038222,97.396
Bahrain,TSU,20.0,HARD,6.0,23.652866242038222,97.766
Bahrain,TSU,21.0,HARD,7.0,23.652866242038222,97.777
Bahrain,TSU,22.0,HARD,8.0,23.652866242038222,97.837
Bahrain,TSU,23.0,HARD,9.0,23.652866242038222,97.671
Bahrain,TSU,24.0,HARD,10.0,23.652866242038222,97.634
Bahrain,TSU,25.0,HARD,11.0,23.652866242038222,97.851
Bahrain,TSU,26.0,HARD,12.0,23.652866242038222,98.058
Bahrain,TSU,27.0,HARD,13.0,23.652866242038222,98.083
Bahrain,TSU,28.0,HARD,14.0,23.652866242038222,98.164
Bahrain,TSU,29.0,HARD,15.0,23.652866242038222,97.777
Bahrain,TSU,30.0,HARD,16.0,23.652866242038222,97.477
Bahrain,TSU,31.0,HARD,17.0,23.652866242038222,97.468
Bahrain,TSU,32.0,HARD,18.0,23.652866242038222,97.847
Bahrain,TSU,33.0,HARD,19.0,23.652866242038222,97.498
Bahrain,TSU,34.0,HARD,20.0,23.652866242038222,100.835
Bahrain,TSU,35.0,HARD,1.0,23.652866242038222,117.417
Bahrain,TSU,36.0,HARD,2.0,23.652866242038222,97.706
Bahrain,TSU,37.0,HARD,3.0,23.652866242038222,95.833
Bahrain,TSU,38.0,HARD,4.0,23.652866242038222,97.046
Bahrain,TSU,39.0,HARD,5.0,23.652866242038222,96.125
Bahrain,TSU,40.0,HARD,6.0,23.652866242038222,96.263
Bahrain,TSU,41.0,HARD,7.0,23.652866242038222,96.179
Bahrain,TSU,42.0,HARD,8.0,23.652866242038222,95.981
Bahrain,TSU,43.0,HARD,9.0,23.652866242038222,95.956
Bahrain,TSU,44.0,HARD,10.0,23.652866242038222,96.144
Bahrain,TSU,45.0,HARD,11.0,23.652866242038222,95.964
Bahrain,TSU,46.0,HARD,12.0,23.652866242038222,96.187
Bahrain,TSU,47.0,HARD,13.0,23.652866242038222,96.396
Bahrain,TSU,48.0,HARD,14.0,23.652866242038222,96.554
Bahrain,TSU,49.0,HARD,15.0,23.652866242038222,96.695
Bahrain,TSU,50.0,HARD,16.0,23.652866242038222,96.827
Bahrain,TSU,51.0,HARD,17.0,23.652866242038222,97.067
Bahrain,TSU,52.0,HARD,18.0,23.652866242038222,99.042
Bahrain,TSU,53.0,HARD,19.0,23.652866242038222,96.838
Bahrain,TSU,54.0,HARD,20.0,23.652866242038222,96.672
Bahrain,TSU,55.0,HARD,21.0,23.652866242038222,97.269
Bahrain,TSU,56.0,HARD,22.0,23.652866242038222,97.473
Bahrain,ALB,2.0,SOFT,2.0,23.652866242038222,98.826
Bahrain,ALB,3.0,SOFT,3.0,23.652866242038222,98.507
Bahrain,ALB,4.0,SOFT,4.0,23.652866242038222,98.422
Bahrain,ALB,5.0,SOFT,5.0,23.652866242038222,98.509
Bahrain,ALB,6.0,SOFT,6.0,23.652866242038222,98.575
Bahrain,ALB,7.0,SOFT,7.0,23.652866242038222,98.971
Bahrain,ALB,8.0,SOFT,8.0,23.652866242038222,98.66
Bahrain,ALB,9.0,SOFT,9.0,23.652866242038222,98.652
Bahrain,ALB,11.0,SOFT,11.0,23.652866242038222,98.835
Bahrain,ALB,12.0,SOFT,12.0,23.652866242038222,98.934
Bahrain,ALB,13.0,SOFT,13.0,23.652866242038222,98.823
Bahrain,ALB,14.0,SOFT,14.0,23.652866242038222,98.977
Bahrain,ALB,15.0,SOFT,15.0,23.652866242038222,101.171
Bahrain,ALB,16.0,HARD,1.0,23.652866242038222,119.341
Bahrain,ALB,17.0,HARD,2.0,23.652866242038222,97.392
Bahrain,ALB,18.0,HARD,3.0,23.652866242038222,97.59
Bahrain,ALB,19.0,HARD,4.0,23.652866242038222,97.763
Bahrain,ALB,20.0,HARD,5.0,23.652866242038222,97.701
Bahrain,ALB,21.0,HARD,6.0,23.652866242038222,97.918
Bahrain,ALB,22.0,HARD,7.0,23.652866242038222,98.031
Bahrain,ALB,23.0,HARD,8.0,23.652866242038222,97.869
Bahrain,ALB,24.0,HARD,9.0,23.652866242038222,98.204
Bahrain,ALB,25.0,HARD,10.0,23.652866242038222,98.226
Bahrain,ALB,26.0,HARD,11.0,23.652866242038222,98.1
Bahrain,ALB,27.0,HARD,12.0,23.652866242038222,98.296
Bahrain,ALB,28.0,HARD,13.0,23.652866242038222,98.048
Bahrain,ALB,29.0,HARD,14.0,23.652866242038222,97.879
Bahrain,ALB,30.0,HARD,15.0,23.652866242038222,97.968
Bahrain,ALB,31.0,HARD,16.0,23.652866242038222,98.135
Bahrain,ALB,32.0,HARD,17.0,23.652866242038222,98.183
Bahrain,ALB,33.0,HARD,18.0,23.652866242038222,98.346
Bahrain,ALB,34.0,HARD,19.0,23.652866242038222,97.75
Bahrain,ALB,35.0,HARD,20.0,23.652866242038222,97.767
Bahrain,ALB,36.0,HARD,21.0,23.652866242038222,100.333
Bahrain,ALB,37.0,HARD,1.0,23.652866242038222,117.632
Bahrain,ALB,38.0,HARD,2.0,23.652866242038222,96.129
Bahrain,ALB,39.0,HARD,3.0,23.652866242038222,95.856
Bahrain,ALB,40.0,HARD,4.0,23.652866242038222,95.723
Bahrain,ALB,41.0,HARD,5.0,23.652866242038222,95.885
Bahrain,ALB,42.0,HARD,6.0,23.652866242038222,95.799
Bahrain,ALB,43.0,HARD,7.0,23.652866242038222,95.766
Bahrain,ALB,44.0,HARD,8.0,23.652866242038222,95.783
Bahrain,ALB,45.0,HARD,9.0,23.652866242038222,95.758
Bahrain,ALB,46.0,HARD,10.0,23.652866242038222,96.008
Bahrain,ALB,47.0,HARD,11.0,23.652866242038222,96.026
